"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"ILMN_1655229",0.183918513315908,6.56821074684021,6.7677515787805,1.50673976188285e-10,1.26202131313213e-09,13.2032605358164,"SLC7A11","solute carrier family 7 member 11"
"ILMN_2396996",-0.41249879143967,10.5141136843608,-6.76771313942182,1.50706355595571e-10,1.26206898461388e-09,13.2030499542386,"PPCS","phosphopantothenoylcysteine synthetase"
"ILMN_1660858",0.258366355545233,7.18318519966495,6.76613737056831,1.52039618942534e-10,1.27300877829186e-09,13.1944180856799,"RIN1","Ras and Rab interactor 1"
"ILMN_3214256",0.630111108433789,10.378912934866,6.76591117238887,1.52231956809522e-10,1.27439356302395e-09,13.1931791015196,"PPIA","peptidylprolyl isomerase A"
"ILMN_3214256",0.630111108433789,10.378912934866,6.76591117238887,1.52231956809522e-10,1.27439356302395e-09,13.1931791015196,"PPIAP30","peptidylprolyl isomerase A pseudogene 30"
"ILMN_1800308",0.334124695658669,7.87405128763402,6.76552974490884,1.52556829995528e-10,1.27688716645815e-09,13.1910899179508,"GTF2H4","general transcription factor IIH subunit 4"
"ILMN_1676765",0.366568929380618,12.3242579357216,6.7650124376718,1.5299852705879e-10,1.280357519839e-09,13.1882565995176,"RPL18A","ribosomal protein L18a"
"ILMN_1759350",0.232314691039412,7.18557472707217,6.76234063517833,1.55299940753695e-10,1.29938680082134e-09,13.1736251269941,"MED27","mediator complex subunit 27"
"ILMN_1759350",0.232314691039412,7.18557472707217,6.76234063517833,1.55299940753695e-10,1.29938680082134e-09,13.1736251269941,"CRSP8P","mediator complex subunit 27 pseudogene"
"ILMN_1811823",0.316221199234875,7.88283306873711,6.7618199244247,1.55752418664364e-10,1.30294213313953e-09,13.170773997179,"MED25","mediator complex subunit 25"
"ILMN_1728073",0.247092493830283,6.89469290954124,6.76147585966809,1.56052109884794e-10,1.30521830145948e-09,13.168890159418,"DENND1A","DENN domain containing 1A"
"ILMN_1680274",-1.53470426337696,11.3915146896546,-6.76081136478581,1.56632513941626e-10,1.30984112896543e-09,13.1652520566623,NA,NA
"ILMN_1696254",-0.261332483128869,8.04768806861856,-6.76066880693875,1.567573079515e-10,1.31065295138374e-09,13.1644715826403,"CYB5D2","cytochrome b5 domain containing 2"
"ILMN_1810433",0.281157306523922,7.61014680593814,6.76026860260964,1.57108167086899e-10,1.31335429053199e-09,13.1622806029732,"SLX9","SLX9 ribosome biogenesis factor"
"ILMN_1706886",0.145460870341988,6.81026610148969,6.75940512309297,1.57867815695507e-10,1.31931123518269e-09,13.1575536252986,"BCL7A","BAF chromatin remodeling complex subunit BCL7A"
"ILMN_2396571",-0.26594263804285,8.09712276715464,-6.75939521324361,1.57876554872041e-10,1.31931123518269e-09,13.157499377609,"GPR108","G protein-coupled receptor 108"
"ILMN_3231502",0.142654660542237,6.87100821365464,6.75909169877685,1.58144445327559e-10,1.32131639921206e-09,13.155837927234,"ARL17A","ARF like GTPase 17A"
"ILMN_3231502",0.142654660542237,6.87100821365464,6.75909169877685,1.58144445327559e-10,1.32131639921206e-09,13.155837927234,"ARL17B","ARF like GTPase 17B"
"ILMN_1659077",-0.134142354214122,6.62191785708763,-6.75855288242536,1.58621122903554e-10,1.32506498889049e-09,13.1528885383485,"CD40LG","CD40 ligand"
"ILMN_1714622",-0.388272464697968,8.50670669705155,-6.75817704596238,1.58954453456341e-10,1.32761499539922e-09,13.1508313595356,"TNRC6A","trinucleotide repeat containing adaptor 6A"
"ILMN_2372922",0.153080802083251,6.91142870146392,6.75659643009266,1.60363872644219e-10,1.33915019200867e-09,13.1421804722502,"PTPA","protein phosphatase 2 phosphatase activator"
"ILMN_1661554",0.290062011585752,7.58844898973196,6.75597979938303,1.60917046336089e-10,1.34353233072628e-09,13.1388059222983,"DIAPH1","diaphanous related formin 1"
"ILMN_2086417",-0.382458974367857,11.4000133134021,-6.7559340352677,1.6095817571293e-10,1.34363850475984e-09,13.1385554829098,"NDUFV2","NADH:ubiquinone oxidoreductase core subunit V2"
"ILMN_1690963",0.414485643190584,8.93406145725773,6.7557577122248,1.61116738514535e-10,1.34452560231044e-09,13.1375905830865,"ASAP1","ArfGAP with SH3 domain, ankyrin repeat and PH domain 1"
"ILMN_3246754",0.279354523023641,6.73006341196907,6.75575263503073,1.61121306582644e-10,1.34452560231044e-09,13.1375627991794,"SNORD74","small nucleolar RNA, C/D box 74"
"ILMN_1803772",-0.345108770440119,8.08332175231443,-6.75566340336868,1.61201611176933e-10,1.34495839671087e-09,13.1370744992474,"POLD4","DNA polymerase delta 4, accessory subunit"
"ILMN_2287276",-0.300584312996891,7.74050698291237,-6.75526656625692,1.61559224840733e-10,1.34770431164549e-09,13.134902946855,"FAM177A1","family with sequence similarity 177 member A1"
"ILMN_2342841",-0.31216201692097,8.93838732752062,-6.75420485665649,1.6251983996327e-10,1.3554785241381e-09,13.1290934995625,"AFTPH","aftiphilin"
"ILMN_3289100",0.367600227610621,11.0555185644742,6.75297708116317,1.63637721992225e-10,1.36456143061406e-09,13.1223760786743,"RPL29","ribosomal protein L29"
"ILMN_1908824",0.227761509651459,6.77735010264948,6.75252567243587,1.64050627478518e-10,1.36776342973539e-09,13.1199065152091,"RNU6ATAC","RNA, U6atac small nuclear"
"ILMN_1790978",0.261226808577979,8.26263296630412,6.75232179867663,1.64237447790966e-10,1.36907965909304e-09,13.1187911976214,"ATG7","autophagy related 7"
"ILMN_1767129",-0.135600632794644,6.53607068042784,-6.75207556358583,1.64463365333719e-10,1.37072128068939e-09,13.1174441646712,"ABCC8","ATP binding cassette subfamily C member 8"
"ILMN_1675460",0.272021785178145,12.310184118299,6.7519377228248,1.64589966021706e-10,1.37153471245224e-09,13.1166901178652,"RPL29","ribosomal protein L29"
"ILMN_1701409",-0.189401970965143,6.75124539292268,-6.75122538658634,1.65245746381852e-10,1.37675675588404e-09,13.1127934913291,NA,NA
"ILMN_1763433",-0.476751072723496,7.13105665672165,-6.75103098404314,1.65425160750858e-10,1.37800878138243e-09,13.1117301133471,"TRIM9","tripartite motif containing 9"
"ILMN_1726815",0.219530995755026,6.69756550126289,6.75085013192412,1.65592241618033e-10,1.37915764461374e-09,13.1107408729037,"H3C8","H3 clustered histone 8"
"ILMN_2109708",0.660302135554993,10.5614034647371,6.7506791770768,1.65750331613888e-10,1.38023123472808e-09,13.1098057844657,"TYMP","thymidine phosphorylase"
"ILMN_1659923",-0.37621518296536,7.79716095659278,-6.75041100511293,1.65998622292073e-10,1.38205543101974e-09,13.1083389675508,"GNAQ","G protein subunit alpha q"
"ILMN_3293182",0.181586922508942,6.66088679281959,6.74830047383903,1.67965510752749e-10,1.39818500325603e-09,13.0967962777343,"CKS1B","CDC28 protein kinase regulatory subunit 1B"
"ILMN_2348788",0.491123995705506,8.84551707074742,6.7469180805663,1.6926623664239e-10,1.40876457775759e-09,13.0892370512776,"CD44","CD44 molecule (IN blood group)"
"ILMN_1729130",0.293718838994891,8.84225109675773,6.7467391948936,1.69435277369842e-10,1.40992332690829e-09,13.0882589355752,"TMEM248","transmembrane protein 248"
"ILMN_1709683",-0.489381237968585,8.58469191011856,-6.74645268712802,1.69706363573163e-10,1.41193067089635e-09,13.0866923944283,"RASSF2","Ras association domain family member 2"
"ILMN_1668277",-0.339102303241422,6.83959810712371,-6.74605604421498,1.70082361722328e-10,1.41481000630587e-09,13.0845237342311,"BLK","BLK proto-oncogene, Src family tyrosine kinase"
"ILMN_1793829",-0.346701452670665,11.5171498258247,-6.74579031853717,1.70334715389009e-10,1.4166599878203e-09,13.0830709131053,"TMCO1","transmembrane and coiled-coil domains 1"
"ILMN_1718706",0.296646140488287,9.2735158361701,6.74552425198044,1.70587762124321e-10,1.4185150819165e-09,13.0816162637326,"ERAL1","Era like 12S mitochondrial rRNA chaperone 1"
"ILMN_1734830",-0.294186110129759,7.48446270457216,-6.74509715042095,1.70994737839727e-10,1.42164928840378e-09,13.0792812717732,"MTHFR","methylenetetrahydrofolate reductase"
"ILMN_1691574",0.322094688698524,6.80755826845876,6.74443504554104,1.71627533430759e-10,1.42665952820189e-09,13.0756616821907,NA,NA
"ILMN_1813400",-0.28984599827273,8.4011981776134,-6.74435299885293,1.71706108549968e-10,1.42706184065519e-09,13.0752131653293,"CBR4","carbonyl reductase 4"
"ILMN_1713505",0.389141358967589,8.71491724144845,6.74428713849808,1.71769207839244e-10,1.42733541358598e-09,13.0748531352057,"NPC1","NPC intracellular cholesterol transporter 1"
"ILMN_2048647",-0.347650258320341,6.87939780098969,-6.74414355593085,1.71906850140542e-10,1.42822820505028e-09,13.074068238845,"NBEA","neurobeachin"
"ILMN_1733927",0.341469817083023,11.7381602446753,6.74394027640177,1.72101905353936e-10,1.42959759427149e-09,13.0729570257832,"ELOB","elongin B"
"ILMN_1810488",-0.2216299545459,8.59335707394845,-6.74360196715121,1.72427010434348e-10,1.43204659702148e-09,13.0711077283131,"NFYC","nuclear transcription factor Y subunit gamma"
"ILMN_1674385",0.254714554092571,12.4058187197938,6.74106371993398,1.7488555259711e-10,1.45221032174141e-09,13.0572347566466,"YWHAQ","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta"
"ILMN_1658302",-0.246172989301479,7.27011510415979,-6.74088821185901,1.75056819443561e-10,1.45337728080864e-09,13.0562756241904,"PIAS2","protein inhibitor of activated STAT 2"
"ILMN_1710989",0.610887885665782,7.15657839822165,6.74083549459251,1.75108295016034e-10,1.45354945959422e-09,13.0559875331067,"GOLGA8S","golgin A8 family member S"
"ILMN_1704342",0.275081789281272,8.73036562528351,6.73919653269159,1.76716108036199e-10,1.46663825009334e-09,13.0470315749485,"UBE3C","ubiquitin protein ligase E3C"
"ILMN_1696962",0.381954994021753,8.10765410784536,6.73858454227318,1.77320186802024e-10,1.47116328799713e-09,13.0436877547276,"PDZD8","PDZ domain containing 8"
"ILMN_2089167",0.461474515319461,7.43924063962371,6.73854967880093,1.77354660707795e-10,1.47116328799713e-09,13.043497271812,"RHOD","ras homolog family member D"
"ILMN_2370336",-0.536210326344989,7.86312413735052,-6.73856332862848,1.77341162618292e-10,1.47116328799713e-09,13.0435718500524,"MS4A4A","membrane spanning 4-domains A4A"
"ILMN_1741801",0.39198845233855,7.78130631691753,6.73812636485161,1.77773771359855e-10,1.47438120792837e-09,13.0411844678184,"CDC7","cell division cycle 7"
"ILMN_3236377",-0.568664488021206,12.4503079689742,-6.73748748278135,1.78408156633018e-10,1.4793830838463e-09,13.0376940633846,"C2orf69","chromosome 2 open reading frame 69"
"ILMN_1760303",-0.51130034106672,9.19411571303093,-6.73728203517058,1.7861263138886e-10,1.48081895834138e-09,13.0365716849983,"PIK3R1","phosphoinositide-3-kinase regulatory subunit 1"
"ILMN_3193306",-0.277733079136421,9.56990685979381,-6.73673679336929,1.79156410652892e-10,1.48506689917183e-09,13.0335930838058,"LYSET","lysosomal enzyme trafficking factor"
"ILMN_1715173",-0.494440230923525,8.9602292474433,-6.73618890614328,1.79704469935394e-10,1.48934882286098e-09,13.0306001813195,"RPS6KA1","ribosomal protein S6 kinase A1"
"ILMN_3192836",0.487802917831502,8.14058482534021,6.73566475144111,1.80230334008821e-10,1.49344532946857e-09,13.0277370618335,"RPS2","ribosomal protein S2"
"ILMN_2311041",0.307887452437228,7.83864699940722,6.73531860140518,1.80578443208559e-10,1.4960677258817e-09,13.0258463428369,"MRPL52","mitochondrial ribosomal protein L52"
"ILMN_1806456",-0.28151344875836,7.48598087858763,-6.73528545923507,1.80611807661453e-10,1.49608204314418e-09,13.0256653189134,"BBOF1","basal body orientation factor 1"
"ILMN_1720857",-0.457299465826617,9.03580379359794,-6.73503863347621,1.80860479849889e-10,1.49787952576204e-09,13.0243171636216,"GUSBP14","GUSB pseudogene 14"
"ILMN_1720857",-0.457299465826617,9.03580379359794,-6.73503863347621,1.80860479849889e-10,1.49787952576204e-09,13.0243171636216,"GUSBP15","GUSB pseudogene 15"
"ILMN_1720857",-0.457299465826617,9.03580379359794,-6.73503863347621,1.80860479849889e-10,1.49787952576204e-09,13.0243171636216,"GUSBP2","GUSB pseudogene 2"
"ILMN_1720857",-0.457299465826617,9.03580379359794,-6.73503863347621,1.80860479849889e-10,1.49787952576204e-09,13.0243171636216,"GUSBP3","GUSB pseudogene 3"
"ILMN_1720857",-0.457299465826617,9.03580379359794,-6.73503863347621,1.80860479849889e-10,1.49787952576204e-09,13.0243171636216,"GUSBP1","GUSB pseudogene 1"
"ILMN_1720857",-0.457299465826617,9.03580379359794,-6.73503863347621,1.80860479849889e-10,1.49787952576204e-09,13.0243171636216,"GUSBP17","GUSB pseudogene 17"
"ILMN_1706571",-0.384809583285602,8.96787400509278,-6.73481272959809,1.81088369057783e-10,1.49950428519393e-09,13.0230833098751,"SLC35D2","solute carrier family 35 member D2"
"ILMN_1674390",0.274478269735927,7.09665144969588,6.73449911271311,1.81405210845626e-10,1.50160203411337e-09,13.0213704230961,"PRKAR1B","protein kinase cAMP-dependent type I regulatory subunit beta"
"ILMN_1715603",0.311221085054506,6.7023285361134,6.73451060358812,1.81393592184419e-10,1.50160203411337e-09,13.0214331821352,"IL23A","interleukin 23 subunit alpha"
"ILMN_1675937",-0.192092373443223,7.04265125161856,-6.73411503964984,1.81793976843272e-10,1.50429346717731e-09,13.0192727919071,"ANKRD9","ankyrin repeat domain 9"
"ILMN_1738401",0.634737761030968,7.69995961631959,6.73413914795128,1.81769549856995e-10,1.50429346717731e-09,13.0194044582291,"FOXC1","forkhead box C1"
"ILMN_1856609",0.220155621112994,7.38644276413918,6.73389646757891,1.82015585713117e-10,1.50586372434802e-09,13.0180790844433,NA,NA
"ILMN_2168952",-0.615449796774664,9.95679164995361,-6.7329842970084,1.82943304319164e-10,1.51327424545273e-09,13.0130976237915,"DENR","density regulated re-initiation and release factor"
"ILMN_2381064",-0.461413959949386,9.06388456940206,-6.73186242883309,1.84090680200844e-10,1.52249882243755e-09,13.0069715556555,"TPD52","tumor protein D52"
"ILMN_2374340",0.609846716111557,7.9851820871701,6.72978814430721,1.86230816497014e-10,1.53992923800381e-09,12.9956463938209,"PLAUR","plasminogen activator, urokinase receptor"
"ILMN_1673892",-0.359470715783547,7.99419038945361,-6.72975134934145,1.86268999829845e-10,1.5399756996422e-09,12.9954455204961,"GK5","glycerol kinase 5"
"ILMN_1750563",0.394811898078813,7.23032346590722,6.72959934152738,1.86426824989452e-10,1.54101110885356e-09,12.994615677369,"CERCAM","cerebral endothelial cell adhesion molecule"
"ILMN_1705908",0.373358828220221,8.6400439118866,6.72935935376568,1.86676265125355e-10,1.5428033166337e-09,12.9933055565725,"RPL7L1","ribosomal protein L7 like 1"
"ILMN_2097185",0.244139573068935,8.07889776669072,6.7272010399472,1.88934404132278e-10,1.56119307555748e-09,12.9815243751452,"PUS3","pseudouridine synthase 3"
"ILMN_1770055",-0.312745742422466,7.14614663704124,-6.72685182910494,1.89302285251986e-10,1.56395965575933e-09,12.9796184239369,NA,NA
"ILMN_1713841",-0.183508256358421,6.7809052185,-6.72516409728906,1.91090213754652e-10,1.57845523291834e-09,12.970407849698,NA,NA
"ILMN_1792473",-0.529646862686764,9.54516304445876,-6.72449546225137,1.91803132599137e-10,1.58406743636277e-09,12.9667592585417,"AIF1","allograft inflammatory factor 1"
"ILMN_1784946",0.293664691221002,8.63027861352577,6.72367258795194,1.92684100831923e-10,1.59106532710697e-09,12.9622693273667,"ORC3","origin recognition complex subunit 3"
"ILMN_1731113",-0.273990219330894,8.3110748558866,-6.7228275536721,1.93592939131363e-10,1.59829086793334e-09,12.9576588373567,"ZBTB43","zinc finger and BTB domain containing 43"
"ILMN_1785646",-0.702985468163394,10.5449265066804,-6.72259420894872,1.93844645135676e-10,1.60008959128401e-09,12.9563857766123,"PMP22","peripheral myelin protein 22"
"ILMN_3241501",-0.150610137849152,6.66960015802577,-6.72092926834676,1.95649969564557e-10,1.61470978371866e-09,12.9473031423798,"GPRIN2","G protein regulated inducer of neurite outgrowth 2"
"ILMN_1708369",0.143399809032079,6.87214849518557,6.71980865332368,1.96874380914889e-10,1.62453140350115e-09,12.9411907158476,"EPS15L1","epidermal growth factor receptor pathway substrate 15 like 1"
"ILMN_1670124",0.144318851454219,6.78211005759278,6.71977256046554,1.9691394198494e-10,1.62457437481992e-09,12.9409938568452,NA,NA
"ILMN_1721563",-0.232518597494725,7.61338327425773,-6.71848054935601,1.98335269912136e-10,1.63601516032529e-09,12.9339473544675,"TMEM127","transmembrane protein 127"
"ILMN_2348975",-0.316614883920187,7.88517675520103,-6.71809898514444,1.98756953031541e-10,1.63920758787261e-09,12.9318665014769,"NASP","nuclear autoantigenic sperm protein"
"ILMN_1663171",0.231517968960153,6.6259581202268,6.71704639863373,1.99924792749204e-10,1.64855160402962e-09,12.9261266219953,"MATN3","matrilin 3"
"ILMN_1671898",-0.15222884527361,6.57621775235052,-6.71689927105932,2.00088567241853e-10,1.64961442553473e-09,12.925324362327,"LMX1A","LIM homeobox transcription factor 1 alpha"
"ILMN_2359800",-0.704864491621722,9.71932133975258,-6.71617371334673,2.00898152559364e-10,1.65600028491064e-09,12.9213681888988,"MS4A6A","membrane spanning 4-domains A6A"
"ILMN_1810782",-0.487662242207458,10.3166693608814,-6.71606079053939,2.01024442722408e-10,1.65675250894784e-09,12.9207524902727,"SH3KBP1","SH3 domain containing kinase binding protein 1"
"ILMN_1675331",-0.54278488346631,7.30913590717526,-6.71587437683444,2.01233094358236e-10,1.65818313856089e-09,12.9197361050473,"PEG3","paternally expressed 3"
"ILMN_3238613",0.194485220805194,6.94585265363918,6.71539148210888,2.01774587182645e-10,1.66235544039500e-09,12.9171032950288,"SNORA26","small nucleolar RNA, H/ACA box 26"
"ILMN_2082810",0.312297607124101,9.31951511285052,6.71512256918156,2.02076753553968e-10,1.66455489907109e-09,12.9156371948847,"BRD7","bromodomain containing 7"
"ILMN_1777344",0.216752495998451,13.3071973884021,6.71493240675971,2.0229070005762e-10,1.6660270299068e-09,12.9146004606685,"RPS13","ribosomal protein S13"
"ILMN_1727184",0.259682754149074,8.39128485393299,6.71381699941016,2.03550111210953e-10,1.6761073932032e-09,12.9085198107751,"WDR36","WD repeat domain 36"
"ILMN_1810327",-0.297552259486517,9.81340363746392,-6.71373492705233,2.03643083715171e-10,1.67658102870655e-09,12.908072417615,"HNRNPUL2","heterogeneous nuclear ribonucleoprotein U like 2"
"ILMN_1789751",-0.380701375766341,10.3561019359536,-6.71306579048967,2.04402650629757e-10,1.68254157498368e-09,12.9044249445753,"MFSD1","major facilitator superfamily domain containing 1"
